,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ridge__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.026229715347290038,0.005377941837024398,0.0035166263580322264,0.001295723354537785,0.0026366508987303553,{'ridge__alpha': 0.0026366508987303553},1.0715019462593425,0.9104361973477173,1.070536549848061,1.128636173223014,1.198213727206385,1.075864918776904,0.09504538404178947,3,1.1350987312568677,1.1554496259947198,1.1580591224510488,1.1121994312292984,1.1308881796510057,1.1383390181165882,0.016917138483401043
1,0.02176690101623535,0.0023628717767595624,0.0034988880157470702,0.0012161640586803232,2.976351441631319e-06,{'ridge__alpha': 2.976351441631319e-06},1.0715019462593425,0.9104361973477173,1.070536549848061,1.128636173223014,1.198213727206385,1.075864918776904,0.09504538404178947,3,1.1350987312568677,1.1554496259947198,1.1580591224510488,1.1121994312292984,1.1308881796510057,1.1383390181165882,0.016917138483401043
2,0.023327016830444337,0.003039980950775032,0.0028894901275634765,0.0005908998810361554,0.4281332398719387,{'ridge__alpha': 0.4281332398719387},1.073076167800841,0.9104361973477173,1.070536549848061,1.1305127859472683,1.198213727206385,1.0765550856300545,0.0952429201359361,2,1.1331854870135414,1.1552109279644747,1.1570444332259247,1.1134634297112926,1.1308881796510057,1.1379584915132477,0.016338290418697426
3,0.021909761428833007,0.0036745330415838095,0.0034458160400390623,0.0005436758641160113,1e-07,{'ridge__alpha': 1e-07},1.0715019462593425,0.9104361973477173,1.070536549848061,1.128636173223014,1.198213727206385,1.075864918776904,0.09504538404178947,3,1.1350987312568677,1.1554496259947198,1.1580591224510488,1.1121994312292984,1.1308881796510057,1.1383390181165882,0.016917138483401043
4,0.020382022857666014,0.0032602264297643658,0.0033739566802978515,0.0013286526658892598,0.0002069138081114788,{'ridge__alpha': 0.0002069138081114788},1.0715019462593425,0.9104361973477173,1.070536549848061,1.128636173223014,1.198213727206385,1.075864918776904,0.09504538404178947,3,1.1350987312568677,1.1554496259947198,1.1580591224510488,1.1121994312292984,1.1308881796510057,1.1383390181165882,0.016917138483401043
5,0.02169632911682129,0.0028166864857372556,0.0032822608947753905,0.0013640876459250495,6.951927961775606e-06,{'ridge__alpha': 6.951927961775606e-06},1.0715019462593425,0.9104361973477173,1.070536549848061,1.128636173223014,1.198213727206385,1.075864918776904,0.09504538404178947,3,1.1350987312568677,1.1554496259947198,1.1580591224510488,1.1121994312292984,1.1308881796510057,1.1383390181165882,0.016917138483401043
6,0.02096896171569824,0.0020375472410629055,0.002934980392456055,0.0009394505678558009,1.2742749857031322e-06,{'ridge__alpha': 1.2742749857031322e-06},1.0715019462593425,0.9104361973477173,1.070536549848061,1.128636173223014,1.198213727206385,1.075864918776904,0.09504538404178947,3,1.1350987312568677,1.1554496259947198,1.1580591224510488,1.1121994312292984,1.1308881796510057,1.1383390181165882,0.016917138483401043
7,0.021603202819824217,0.0029617016696943587,0.003374195098876953,0.0012953265086724916,0.0004832930238571752,{'ridge__alpha': 0.0004832930238571752},1.0715019462593425,0.9104361973477173,1.070536549848061,1.128636173223014,1.198213727206385,1.075864918776904,0.09504538404178947,3,1.1350987312568677,1.1554496259947198,1.1580591224510488,1.1121994312292984,1.1308881796510057,1.1383390181165882,0.016917138483401043
8,0.018328428268432617,0.0025127756614950355,0.003313779830932617,0.001315725590580227,2.3357214690901212e-07,{'ridge__alpha': 2.3357214690901212e-07},1.0715019462593425,0.9104361973477173,1.070536549848061,1.128636173223014,1.198213727206385,1.075864918776904,0.09504538404178947,3,1.1350987312568677,1.1554496259947198,1.1580591224510488,1.1121994312292984,1.1308881796510057,1.1383390181165882,0.016917138483401043
9,0.017725515365600585,0.0019777606358728065,0.002529335021972656,0.0002674748918123239,0.18329807108324336,{'ridge__alpha': 0.18329807108324336},1.073076167800841,0.9104361973477173,1.070536549848061,1.1319778549168193,1.198213727206385,1.0768480994239646,0.09541057575193236,1,1.133444008599497,1.1554496259947198,1.1589007764735546,1.1130098208585022,1.1308881796510057,1.1383384823154559,0.016950534817554815
