Date,Open,High,Low,Close,Adj Close,Volume,42d,252d,42-252,Market_Returns_Log,Market_Returns_Percent,Stance,Strategy_Returns_Log,Strategy_Returns_Percent,Strategy_Returns_Log_Cumul,Strategy_Returns_Percent_Cumul,I,IPercent,Market_Returns_Log_Cumul,Market_Returns_Percent_Cumul,Strategy_Returns_Log_2
2000-02-08,1424.239990234375,1441.8299560546875,1424.239990234375,1441.719970703125,1441.719970703125,1047700000,,,,0.01219849367259354,0.012273198750635705,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009320246880010636,-0.009276948002216123,0.0
2000-02-09,1441.719970703125,1444.550048828125,1411.6500244140625,1411.7099609375,1411.7099609375,1050500000,,,,-0.02103511705975112,-0.02081542211764542,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.030355363939761758,-0.029899266531231983,0.0
2000-02-10,1411.699951171875,1422.0999755859375,1406.4300537109375,1416.8299560546875,1416.8299560546875,1058800000,,,,0.00362024285277645,0.0036268038470079755,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02673512108698531,-0.026380901459102213,0.0
2000-02-11,1416.8299560546875,1416.8299560546875,1378.8900146484375,1387.1199951171875,1387.1199951171875,1025700000,,,,-0.021192298989189638,-0.02096932014356223,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.04792742007617495,-0.04679703203429275,0.0
2000-02-14,1387.1199951171875,1394.9300537109375,1380.530029296875,1389.93994140625,1389.93994140625,927300000,,,,0.0020308868535491302,0.0020329505010301396,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04589653322262582,-0.0448592175829835,0.0
2000-02-15,1389.93994140625,1407.719970703125,1376.25,1402.050048828125,1402.050048828125,1092100000,,,,0.008674947553079746,0.008712683952101452,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03722158566954607,-0.03653737781602118,0.0
2000-02-16,1402.050048828125,1404.550048828125,1385.5799560546875,1387.6700439453125,1387.6700439453125,1018800000,,,,-0.010309372816680578,-0.01025641338184169,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.047530958486226654,-0.04641904874709324,0.0
2000-02-17,1387.6700439453125,1399.8800048828125,1380.0699462890625,1388.260009765625,1388.260009765625,1034800000,,,,0.0004250581374747612,0.0004251484874857603,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047105900348751895,-0.04601363524797286,0.0
2000-02-18,1388.260009765625,1388.5899658203125,1345.3199462890625,1346.0899658203125,1346.0899658203125,1042300000,,,,-0.03084710308169203,-0.030376185763956398,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07795300343044392,-0.07499210227996189,0.0
2000-02-22,1346.0899658203125,1358.1099853515625,1331.8800048828125,1352.1700439453125,1352.1700439453125,980000000,,,,0.004506673481115292,0.0045168438064202565,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07344632994932863,-0.07081398608625533,0.0
2000-02-23,1352.1700439453125,1370.1099853515625,1342.43994140625,1360.68994140625,1360.68994140625,993700000,,,,0.006281139106337607,0.006300906826835595,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06716519084299102,-0.06495927158778603,0.0
2000-02-24,1360.68994140625,1364.800048828125,1329.8800048828125,1353.4300537109375,1353.4300537109375,1215000000,,,,-0.005349730316245383,-0.005335445992795007,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07251492115923641,-0.06994813089529306,0.0
2000-02-25,1353.4300537109375,1362.1400146484375,1329.1500244140625,1333.3599853515625,1333.3599853515625,1065200000,,,,-0.014940089385435541,-0.01482903996726348,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.08745501054467195,-0.08373990723387481,0.0
2000-02-28,1333.3599853515625,1360.8199462890625,1325.0699462890625,1348.050048828125,1348.050048828125,1026500000,,,,0.010957078745980514,0.0110173273819143,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07649793179869144,-0.07364516982488722,0.0
2000-02-29,1348.050048828125,1369.6300048828125,1348.050048828125,1366.4200439453125,1366.4200439453125,1204300000,,,,0.013535073096645703,0.013627086867551208,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06296285870204574,-0.0610216520839153,0.0
2000-03-01,1366.4200439453125,1383.4599609375,1366.4200439453125,1379.18994140625,1379.18994140625,1274100000,,,,0.009302114728482016,0.009345513861218402,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05366074397356372,-0.05224641691808163,0.0
2000-03-02,1379.18994140625,1386.56005859375,1370.3499755859375,1381.760009765625,1381.760009765625,1198600000,1405.96,,,0.0018617281349938522,0.001863462226787016,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05179901583856987,-0.0504803139157064,0.0
2000-03-03,1381.760009765625,1410.8800048828125,1381.760009765625,1409.1700439453125,1409.1700439453125,1150300000,1404.86,,,0.019642853797381482,0.019837044049593633,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03215616204118839,-0.031644650076895986,0.0
2000-03-06,1409.1700439453125,1409.739990234375,1384.75,1391.280029296875,1391.280029296875,1029000000,1404.67,,,-0.012776701994211102,-0.012695426449990443,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.04493286403539949,-0.04393833419929949,0.0
2000-03-07,1391.280029296875,1399.2099609375,1349.989990234375,1355.6199951171875,1355.6199951171875,1314100000,1403.56,,,-0.025965297120289534,-0.02563109757114057,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07089816115568903,-0.06844324403946445,0.0
2000-03-08,1355.6199951171875,1373.7900390625,1346.6199951171875,1366.699951171875,1366.699951171875,1203000000,1402.68,,,0.008140128606934442,0.008173349533495022,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06275803254875459,-0.060829305062710226,0.0
2000-03-09,1366.699951171875,1401.8199462890625,1357.8800048828125,1401.68994140625,1401.68994140625,1123000000,1401.74,,,0.025279570403423504,0.025601808359159595,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037478462145331085,-0.03678483691438694,0.0
2000-03-10,1401.68994140625,1413.4599609375,1392.0699462890625,1395.0699462890625,1395.0699462890625,1138800000,1400.25,,,-0.004734054939684533,-0.004722866963392747,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.04221251708501562,-0.04133397398676297,0.0
2000-03-13,1395.0699462890625,1398.3900146484375,1364.8399658203125,1383.6199951171875,1383.6199951171875,1016100000,1398.94,,,-0.008241305233129576,-0.008207438775620024,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.05045382231814519,-0.049202166701533545,0.0
2000-03-14,1383.6199951171875,1395.1500244140625,1359.1500244140625,1359.1500244140625,1359.1500244140625,1094000000,1397.2,,,-0.017843727175416074,-0.017685470569578254,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.06829754949356126,-0.06601747379995238,0.0
2000-03-15,1359.1500244140625,1397.989990234375,1356.989990234375,1392.1400146484375,1392.1400146484375,1302800000,1395.83,,,0.023982619773033384,0.02427251564712085,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044314929720527876,-0.04334736831862429,0.0
2000-03-16,1392.1500244140625,1458.469970703125,1392.1500244140625,1458.469970703125,1458.469970703125,1482300000,1395.67,,,0.04654577885905088,0.047646038011081915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022308491385230056,0.002233339333868045,0.0
2000-03-17,1458.469970703125,1477.3299560546875,1453.3199462890625,1464.469970703125,1464.469970703125,1295100000,1395.89,,,0.004105461314759303,0.0041139002657062385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006336310453282309,0.00635642733485331,0.0
2000-03-20,1464.469970703125,1470.300048828125,1448.489990234375,1456.6300048828125,1456.6300048828125,920800000,1395.91,,,-0.005367830413634725,-0.005353449355160467,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0009684800396475837,0.0009689491678759321,0.0
2000-03-21,1456.6300048828125,1493.9200439453125,1446.06005859375,1493.8699951171875,1493.8699951171875,1065900000,1397.06,,,0.025244513080495853,0.025565854135601862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.026212993120143437,0.026559575316568607,0.0
2000-03-22,1493.8699951171875,1505.0799560546875,1487.3299560546875,1500.6400146484375,1500.6400146484375,1075000000,1398.47,,,0.004521628609461416,0.004531866597078826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.030734621729604852,0.031211806365857298,0.0
2000-03-23,1500.6400146484375,1532.5,1492.3900146484375,1527.3499755859375,1527.3499755859375,1078300000,1401.47,,,0.017642498044501166,0.017799046191472767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04837711977410602,0.049566392940555204,0.0
2000-03-24,1527.3499755859375,1552.8699951171875,1516.8299560546875,1527.4599609375,1527.4599609375,1052200000,1404.26,,,7.200798340682352e-05,7.20105760438905e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844912775751284,0.04964197282110727,0.0
2000-03-27,1527.4599609375,1534.6300048828125,1518.4599609375,1523.8599853515625,1523.8599853515625,901000000,1407.11,,,-0.002359619652895298,-0.0023568379388013705,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.04608950810461754,0.04716813679740417,0.0
2000-03-28,1523.8599853515625,1527.3599853515625,1507.0899658203125,1507.72998046875,1507.72998046875,959100000,1409.71,,,-0.010641384406600805,-0.01058496517912777,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.03544812369801673,0.036083898532711434,0.0
2000-03-29,1507.72998046875,1521.449951171875,1497.449951171875,1508.52001953125,1508.52001953125,1061900000,1413.25,,,0.0005238551715322017,0.0005239924076154701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.035971978869548935,0.03662679862919527,0.0
2000-03-30,1508.52001953125,1517.3800048828125,1474.6300048828125,1487.9200439453125,1487.9200439453125,1193400000,1415.47,,,-0.013749849620433678,-0.013655752206946925,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.022222129249115256,0.02247087993603425,0.0
2000-03-31,1487.9200439453125,1519.81005859375,1484.3800048828125,1498.5799560546875,1498.5799560546875,1227400000,1417.6,,,0.007138762685515928,0.007164304394414511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.029360891934631185,0.029796172554320766,0.0
2000-04-03,1498.5799560546875,1507.18994140625,1486.9599609375,1505.969970703125,1505.969970703125,1021700000,1419.9,,,0.004919225661762653,0.004931344916619063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034280117596393836,0.03487445267500022,0.0
2000-04-04,1505.97998046875,1526.449951171875,1416.4100341796875,1494.72998046875,1494.72998046875,1515460000,1421.56,,,-0.0074916139480272976,-0.007463621754109195,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.02678850364836654,0.02715054119724325,0.0
2000-04-05,1494.72998046875,1506.550048828125,1478.050048828125,1487.3699951171875,1487.3699951171875,1110300000,1423.06,,,-0.004936119081060472,-0.004923956465537893,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.021852384567306066,0.022092896648834293,0.0
2000-04-06,1487.3699951171875,1511.760009765625,1487.3699951171875,1501.3399658203125,1501.3399658203125,1008000000,1424.9,,,0.009348563512982749,0.009392397822321596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.031200948080288816,0.03169279974552919,0.0
2000-04-07,1501.3399658203125,1518.6800537109375,1501.3399658203125,1516.3499755859375,1516.3499755859375,891600000,1426.68,,,0.009948095294857916,0.009997742088630579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04114904337514673,0.04200739827208211,0.0
2000-04-10,1516.3499755859375,1527.18994140625,1503.3499755859375,1504.4599609375,1504.4599609375,853700000,1428.89,,,-0.007872111321383407,-0.007841207399263528,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.03327693205376332,0.03383680215066365,0.0
2000-04-11,1504.4599609375,1512.800048828125,1486.780029296875,1500.5899658203125,1500.5899658203125,971400000,1430.88,,,-0.002575662535388924,-0.0025723483626483024,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0307012695183744,0.031177413745405724,0.0
2000-04-12,1500.5899658203125,1509.0799560546875,1466.1500244140625,1467.1700439453125,1467.1700439453125,1175900000,1432.79,,,-0.022522936175410978,-0.022271188423368282,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.008178333342963421,0.008211867265960127,0.0
2000-04-13,1467.1700439453125,1477.52001953125,1439.3399658203125,1440.510009765625,1440.510009765625,1032000000,1433.99,,,-0.018338180821660742,-0.018171059509909937,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.010159847478697321,-0.010108410572727045,0.0
2000-04-14,1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1356.56005859375,1279700000,1432.91,,,-0.060045097522022965,-0.05827793670488546,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07020494500072029,-0.06779724996606817,0.0
2000-04-17,1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1401.43994140625,1204700000,1433.23,,,0.03254811081334026,0.033083594440355135,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03765683418738003,-0.0369566322477618,0.0
2000-04-18,1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1441.6099853515625,1109400000,1434.5,,,0.028260296800704302,0.02866340737013995,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009396537386675726,-0.009352527882767858,0.0
2000-04-19,1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1427.469970703125,1001400000,1436.44,,,-0.00985690838193474,-0.00980848828193237,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.019253445768610468,-0.0190692820045556,0.0
2000-04-20,1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,1434.5400390625,896200000,1438.4,,,0.004940641519006726,0.00495286661329386,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014312804249603742,-0.014210863001441587,0.0
2000-04-24,1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,1429.8599853515625,868700000,1440.05,,,-0.0032677404242178448,-0.0032624071712881175,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.017580544673821585,-0.01742690855136364,0.0
2000-04-25,1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1477.43994140625,1071100000,1443.0,,,0.0327342935409904,0.03327595466837896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.015153748867168818,0.015269149098050105,0.0
2000-04-26,1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,1460.989990234375,999600000,1446.04,,,-0.011196539243597151,-0.011134091282396064,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.003957209623571666,0.003965049715791924,0.0
2000-04-27,1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1464.9200439453125,1111000000,1448.82,,,0.0026863820339736388,0.002689993591473483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066435916575453054,0.006665709265590847,0.0
2000-04-28,1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,1452.4300537109375,984600000,1450.87,,,-0.008562610676304283,-0.008526055934586774,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.001919019018758978,-0.001917178879038084,0.0
2000-05-01,1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,1468.25,966300000,1452.99,,,0.010833162628904172,0.010892053802276314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008914143610145194,0.008953992907739128,0.0
2000-05-02,1468.25,1468.25,1445.219970703125,1446.2900390625,1446.2900390625,1011500000,1454.53,,,-0.015069531532927793,-0.01495655435893073,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.006155387922782599,-0.006136482332845694,0.0
2000-05-03,1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,1415.0999755859375,991600000,1454.67,,,-0.02180150116391077,-0.02156556612723426,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.02795688908669337,-0.02756971174454237,0.0
2000-05-04,1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,1409.5699462890625,925800000,1455.11,,,-0.0039155274882096275,-0.0039078718057253825,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.031872416574903,-0.031369844651049306,0.0
2000-05-05,1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,1432.6300048828125,805500000,1456.94,,,0.016227264098328115,0.016359641218557153,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015645152476574886,-0.015523402836065237,0.0
2000-05-08,1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,1424.1700439453125,787600000,1458.31,,,-0.005922700590194449,-0.005905195974303279,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.021567853066769335,-0.02133693007443349,0.0
2000-05-09,1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,1412.1400146484375,896600000,1458.56,,,-0.008482924072715453,-0.0084470455954464,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.030050777139484786,-0.029603741648674298,0.0
2000-05-10,1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1383.050048828125,1006400000,1458.27,,,-0.020815054047135646,-0.020599916097947757,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.05086583118662043,-0.04959382315247407,0.0
2000-05-11,1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,1407.81005859375,953600000,1458.85,,,0.01774410644515053,0.01790246837893128,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0331217247414699,-0.032579206624320234,0.0
2000-05-12,1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,1420.9599609375,858200000,1460.32,,,0.009297324968961716,0.009340679350512193,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023824399772508182,-0.023542839196379894,0.0
2000-05-15,1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,1452.3599853515625,854600000,1461.75,,,0.021857137432581965,0.022097754530216118,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019672623399262165,-0.0019653285476697313,0.0
2000-05-16,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,1466.0400390625,955500000,1461.93,,,0.009375105396318107,0.009419189353131463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00740784305639189,0.007435349003730218,0.0
2000-05-17,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,1447.800048828125,820500000,1461.54,,,-0.012519718264096237,-0.012441672634015521,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.005111875207704347,-0.005098831808509341,0.0
2000-05-18,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,1437.2099609375,807900000,1461.07,,,-0.007341489575181015,-0.0073146066676795796,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.012453364782885362,-0.012376142527044998,0.0
2000-05-19,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,1406.949951171875,853700000,1459.0,,,-0.021279500834297728,-0.021054689703017493,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.03373286561718309,-0.03317025638943527,0.0
2000-05-22,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,1400.719970703125,869000000,1456.62,,,-0.004437836972822325,-0.004428004324930623,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.03817070259000541,-0.03745138267561443,0.0
2000-05-23,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,1373.8599853515625,869900000,1452.97,,,-0.019362083559102846,-0.01917584236203862,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.057532786149108256,-0.05590906322722511,0.0
2000-05-24,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1399.050048828125,1152300000,1449.91,,,0.018169184098520842,0.01833524794749475,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039363602050587414,-0.0385989218165137,0.0
2000-05-25,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,1381.52001953125,984500000,1446.52,,,-0.012609113327974117,-0.012529951527866068,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.05197271537856153,-0.05064523072499094,0.0
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,1378.02001953125,722600000,1443.44,,,-0.002536655984128445,-0.0025334413910176323,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.054509371362689976,-0.05305036539223229,0.0
2000-05-30,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,1422.449951171875,844200000,1441.39,,,0.031733002241273844,0.03224186224503356,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022776369121416132,-0.022518945720223726,0.0
2000-05-31,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,1420.5999755859375,960500000,1439.78,,,-0.0013014022930985239,-0.0013005558363676784,0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.024077771414514657,-0.023790214410306154,0.0
2000-06-01,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,1448.81005859375,960100000,1438.6,,,0.019663269874029277,0.01985786533339695,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00441450154048538,-0.004404771950921704,0.0
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1477.260009765625,1162400000,1437.91,,,0.019446456896420408,0.01963677088181548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.015031955355935028,0.015145503433306784,0.0
