,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ridge__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.05073757171630859,0.005976099333632232,0.003763580322265625,0.0005428772847978986,0.0026366508987303553,{'ridge__alpha': 0.0026366508987303553},0.03910894966374283,0.054750797979115404,0.013700176794927977,0.0692660734287696,0.020026984880897304,0.03937059654949062,0.020801463197135616,2,0.06781457977826946,0.06965247126874476,0.0737874507389771,0.056236299785286686,0.07041680180375455,0.06758152067500652,0.005993489417389213
1,0.05551004409790039,0.014679140907750028,0.006789398193359375,0.004153411452112884,2.976351441631319e-06,{'ridge__alpha': 2.976351441631319e-06},0.039107828370409055,0.05475172949848525,0.013703565335069277,0.0692651179185935,0.020024246608797654,0.03937049754627094,0.020801002154411486,3,0.06781475552648178,0.06965255984036217,0.07378767256696331,0.056236585469939405,0.07041675655682837,0.06758166599211501,0.0059934304072638495
2,0.05125441551208496,0.0046493876197203805,0.004215717315673828,0.0011121604151745012,0.4281332398719387,{'ridge__alpha': 0.4281332398719387},0.039113154326237215,0.05466247014244085,0.013718045756607133,0.06929191720400399,0.020034875694581344,0.039364092624774104,0.020789980066592405,9,0.06780319675042663,0.06967147124007461,0.073802270146914,0.056229859845235076,0.07040540849649023,0.0675824412958281,0.0059991549308858
3,0.05422854423522949,0.008436427426323218,0.004137420654296875,0.0008185154708123498,1e-07,{'ridge__alpha': 1e-07},0.039107828370409055,0.05475172949848525,0.013703565335069277,0.0692651179185935,0.020024246608797654,0.03937049754627094,0.020801002154411486,3,0.06781475552648178,0.06965255984036217,0.07378763347254932,0.056236585469939405,0.07041675655682837,0.06758165817323222,0.005993422311074314
4,0.04412035942077637,0.001860112896783175,0.003338050842285156,3.7259690620035474e-05,0.0002069138081114788,{'ridge__alpha': 0.0002069138081114788},0.039107828370409055,0.05475172949848525,0.013703565335069277,0.0692651179185935,0.020024246608797654,0.03937049754627094,0.020801002154411486,3,0.0678147861010691,0.06965291518153487,0.07378781921789146,0.05623634112975524,0.07041652046654741,0.06758167641935961,0.005993555742208977
5,0.046115970611572264,0.00186184429942426,0.0035011768341064453,0.00033719855807185,6.951927961775606e-06,{'ridge__alpha': 6.951927961775606e-06},0.039107828370409055,0.05475172949848525,0.013703565335069277,0.0692651179185935,0.020024246608797654,0.03937049754627094,0.020801002154411486,3,0.06781475552648178,0.06965255984036217,0.07378767256696331,0.056236585469939405,0.07041675655682837,0.06758166599211501,0.0059934304072638495
6,0.045298290252685544,0.0028670615143953646,0.003313016891479492,3.494484448788462e-05,1.2742749857031322e-06,{'ridge__alpha': 1.2742749857031322e-06},0.039107828370409055,0.05475172949848525,0.013703565335069277,0.0692651179185935,0.020024246608797654,0.03937049754627094,0.020801002154411486,3,0.06781475552648178,0.06965255984036217,0.07378763347254932,0.056236585469939405,0.07041675655682837,0.06758165817323222,0.005993422311074314
7,0.058600425720214844,0.012759965903469157,0.003923940658569336,0.0008557126975050788,0.0004832930238571752,{'ridge__alpha': 0.0004832930238571752},0.039107828370409055,0.054751813500231984,0.013703565335069277,0.06926637943202853,0.020025625119923143,0.039371042351532395,0.020801120768558227,1,0.0678146356890997,0.06965273935081938,0.07378809698042135,0.05623612906356953,0.07041672391950918,0.06758166500068383,0.005993699475251028
8,0.05306744575500488,0.0031560965460895414,0.0035631656646728516,0.0001729714549998655,2.3357214690901212e-07,{'ridge__alpha': 2.3357214690901212e-07},0.039107828370409055,0.05475172949848525,0.013703565335069277,0.0692651179185935,0.020024246608797654,0.03937049754627094,0.020801002154411486,3,0.06781475552648178,0.06965255984036217,0.07378763347254932,0.056236585469939405,0.07041675655682837,0.06758165817323222,0.005993422311074314
9,0.05257096290588379,0.005384925512344637,0.0038428306579589844,0.0008367448589545877,0.18329807108324336,{'ridge__alpha': 0.18329807108324336},0.03909815224646328,0.054703987255740896,0.013685556121728672,0.06929329196864513,0.02003236842434603,0.039362671203384804,0.020805013109039892,10,0.06781584838340572,0.0696578215311631,0.07379119436896367,0.056238230283682626,0.07041765978438297,0.06758415087031962,0.005993994819244045
