,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__rsiadx__kw_args,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.05204000473022461,0.01907052754853871,0.020674610137939455,0.0008533764211087822,{'timeperiod': 5},{'preprocessor__rsiadx__kw_args': {'timeperiod': 5}},0.21309642806144305,0.2005675770289457,0.27584636260012924,0.20515838561121646,0.18355806872553285,0.21564536440545345,0.03161508564142687,3,0.2508360258447649,0.2832577591219639,0.3017584900422095,0.2964160959376721,0.2877668683639685,0.2840070478621158,0.017799508752280365
1,0.05245394706726074,0.021222551975307476,0.020507240295410158,0.0005099460878466376,{'timeperiod': 10},{'preprocessor__rsiadx__kw_args': {'timeperiod': 10}},0.2143616454626022,0.2005675770289457,0.2769151465059326,0.20491573715639147,0.18355806872553285,0.21606363497588096,0.032021300719176415,2,0.24807416969231622,0.2827417493891908,0.30189811963502716,0.29615975392621813,0.28802214723801783,0.283379187976154,0.018839858866093188
2,0.05141992568969726,0.0213976716408206,0.020133018493652344,0.00026867981963501504,{'timeperiod': 15},{'preprocessor__rsiadx__kw_args': {'timeperiod': 15}},0.2143616454626022,0.20088343663013739,0.27715915076838515,0.20470209166685863,0.18355806872553285,0.21613287865070324,0.032098815461812924,1,0.24866504630035088,0.28308153046462814,0.3017074215697057,0.297712600346462,0.2885790171761613,0.2839491231714616,0.01882522341006338
